6.156800e-07 5.388800e-07 5.354667e-07 4.733867e-07 4.324267e-07 5.188267e-07 5.077333e-07 5.738667e-07 6.395733e-07 4.823467e-07 4.885333e-07 5.096533e-07 5.832533e-07 5.932800e-07 5.088000e-07 4.795733e-07 
4.772267e-07 5.201067e-07 5.090133e-07 5.986133e-07 5.657600e-07 4.917333e-07 5.482667e-07 5.378133e-07 4.672000e-07 5.536000e-07 5.478400e-07 5.728000e-07 5.915733e-07 4.512000e-07 3.790933e-07 5.160533e-07 
4.266667e-07 5.096533e-07 5.892267e-07 5.971200e-07 5.591467e-07 5.237333e-07 5.201067e-07 5.254400e-07 5.120000e-07 5.461333e-07 4.501333e-07 4.593067e-07 4.567467e-07 4.793600e-07 4.192000e-07 4.778667e-07 
4.121600e-07 4.396800e-07 4.584533e-07 4.729600e-07 5.568000e-07 5.794133e-07 5.533867e-07 5.525333e-07 5.585067e-07 5.427200e-07 4.659200e-07 5.220267e-07 5.516800e-07 5.152000e-07 4.768000e-07 4.597333e-07 
5.260800e-07 4.829867e-07 5.192533e-07 4.388267e-07 5.395200e-07 6.184533e-07 5.798400e-07 5.591467e-07 4.996267e-07 5.252267e-07 4.275200e-07 5.175467e-07 5.685333e-07 5.437867e-07 5.294933e-07 5.352533e-07 
5.907200e-07 5.271467e-07 4.693333e-07 4.578133e-07 4.100267e-07 5.201067e-07 6.024533e-07 5.472000e-07 4.881067e-07 4.648533e-07 4.627200e-07 5.220267e-07 5.521067e-07 5.218133e-07 4.947200e-07 5.730133e-07 
6.190933e-07 4.955733e-07 5.422933e-07 4.849067e-07 5.307733e-07 5.222400e-07 6.137600e-07 5.373867e-07 5.924267e-07 5.337600e-07 4.424533e-07 5.478400e-07 5.994667e-07 5.580800e-07 5.395200e-07 5.312000e-07 
5.173333e-07 5.024000e-07 5.218133e-07 4.951467e-07 5.286400e-07 5.627733e-07 4.550400e-07 5.043200e-07 5.623467e-07 6.195200e-07 5.595733e-07 5.440000e-07 5.504000e-07 4.797867e-07 4.682667e-07 4.426667e-07 
5.384533e-07 5.269333e-07 4.936533e-07 5.527467e-07 4.627200e-07 4.597333e-07 5.659733e-07 5.973333e-07 5.467733e-07 5.079467e-07 4.697600e-07 4.819200e-07 5.800533e-07 5.201067e-07 5.828267e-07 4.829867e-07 
6.060800e-07 5.130667e-07 4.942933e-07 4.962133e-07 4.667733e-07 5.284267e-07 5.681067e-07 5.533867e-07 5.715200e-07 5.239467e-07 4.942933e-07 5.066667e-07 5.813333e-07 4.181333e-07 5.774933e-07 5.853867e-07 
5.518933e-07 5.563733e-07 6.041600e-07 5.826133e-07 5.461333e-07 4.947200e-07 4.793600e-07 5.256533e-07 5.252267e-07 5.410133e-07 5.269333e-07 4.977067e-07 5.352533e-07 5.254400e-07 5.322667e-07 5.030400e-07 
5.890133e-07 5.766400e-07 5.568000e-07 5.152000e-07 6.506667e-07 4.832000e-07 4.582400e-07 4.733867e-07 6.024533e-07 5.130667e-07 4.629333e-07 4.435200e-07 5.422933e-07 5.966933e-07 5.527467e-07 5.934933e-07 
5.258667e-07 4.573867e-07 4.238933e-07 5.156267e-07 6.308267e-07 5.651200e-07 5.930667e-07 5.271467e-07 5.258667e-07 4.529067e-07 5.275733e-07 5.337600e-07 6.606933e-07 6.378667e-07 5.593600e-07 5.077333e-07 
4.896000e-07 4.603733e-07 4.868267e-07 5.166933e-07 5.322667e-07 5.832533e-07 6.427733e-07 5.011200e-07 4.812800e-07 4.266667e-07 5.847467e-07 6.154667e-07 6.146133e-07 5.911467e-07 5.271467e-07 4.716800e-07 
5.162667e-07 6.090667e-07 5.977600e-07 5.301333e-07 5.339733e-07 5.431467e-07 6.284800e-07 5.203200e-07 5.320533e-07 5.024000e-07 4.558933e-07 5.512533e-07 5.358933e-07 5.241600e-07 5.414400e-07 4.601600e-07 
5.785600e-07 6.190933e-07 5.614933e-07 4.586667e-07 4.268800e-07 5.623467e-07 5.892267e-07 6.180267e-07 5.518933e-07 5.540267e-07 5.898667e-07 5.949867e-07 5.683200e-07 6.137600e-07 5.499733e-07 4.153600e-07 
5.753600e-07 5.523200e-07 5.873067e-07 6.144000e-07 5.230933e-07 5.203200e-07 4.661333e-07 5.378133e-07 6.427733e-07 5.747200e-07 5.661867e-07 5.774933e-07 5.205333e-07 5.696000e-07 5.525333e-07 4.772267e-07 
5.158400e-07 5.213867e-07 6.097067e-07 5.452800e-07 4.883200e-07 4.288000e-07 5.201067e-07 5.672533e-07 4.966400e-07 5.361067e-07 5.696000e-07 5.284267e-07 4.753067e-07 4.622933e-07 4.866133e-07 4.733867e-07 
4.652800e-07 4.947200e-07 6.067200e-07 5.171200e-07 5.284267e-07 4.868267e-07 5.399467e-07 5.651200e-07 5.297067e-07 6.086400e-07 5.312000e-07 4.887467e-07 5.173333e-07 4.640000e-07 4.908800e-07 4.505600e-07 
4.392533e-07 5.009067e-07 5.339733e-07 5.510400e-07 6.457600e-07 5.004800e-07 5.011200e-07 5.166933e-07 6.030933e-07 5.024000e-07 5.491200e-07 5.674667e-07 4.881067e-07 4.921600e-07 4.697600e-07 4.957867e-07 
6.227200e-07 6.156800e-07 5.533867e-07 5.294933e-07 5.666133e-07 6.308267e-07 5.892267e-07 4.716800e-07 4.795733e-07 4.940800e-07 5.678933e-07 5.625600e-07 5.949867e-07 5.954133e-07 5.160533e-07 5.021867e-07 
5.378133e-07 4.977067e-07 5.348267e-07 5.646933e-07 4.983467e-07 6.222933e-07 5.226667e-07 5.538133e-07 5.053867e-07 4.994133e-07 5.412267e-07 5.348267e-07 5.518933e-07 5.117867e-07 6.212267e-07 6.203733e-07 
4.868267e-07 4.864000e-07 5.875200e-07 5.122133e-07 4.648533e-07 5.356800e-07 5.230933e-07 4.951467e-07 5.642667e-07 4.893867e-07 5.038933e-07 5.777067e-07 6.067200e-07 5.141333e-07 5.292800e-07 4.753067e-07 
6.122667e-07 5.290667e-07 5.004800e-07 5.356800e-07 4.586667e-07 6.171733e-07 4.825600e-07 5.006933e-07 5.107200e-07 4.712533e-07 5.629867e-07 4.797867e-07 5.181867e-07 5.294933e-07 5.273600e-07 5.361067e-07 
5.463467e-07 5.201067e-07 5.184000e-07 4.921600e-07 5.134933e-07 4.723200e-07 5.674667e-07 4.516267e-07 4.812800e-07 5.026133e-07 4.599467e-07 5.265067e-07 5.275733e-07 5.000533e-07 5.275733e-07 4.770133e-07 
6.472533e-07 5.749333e-07 5.845333e-07 5.098667e-07 5.013333e-07 4.313600e-07 4.277333e-07 5.201067e-07 4.584533e-07 6.056533e-07 4.682667e-07 5.668267e-07 5.971200e-07 5.444267e-07 4.763733e-07 5.132800e-07 
4.979200e-07 4.578133e-07 5.463467e-07 5.410133e-07 5.738667e-07 4.699733e-07 5.228800e-07 5.139200e-07 4.637867e-07 5.346133e-07 5.218133e-07 5.062400e-07 4.550400e-07 4.661333e-07 4.354133e-07 4.576000e-07 
4.857600e-07 4.795733e-07 5.006933e-07 6.154667e-07 5.644800e-07 5.260800e-07 5.405867e-07 5.640533e-07 5.651200e-07 5.337600e-07 4.648533e-07 4.110933e-07 4.635733e-07 5.094400e-07 5.282133e-07 5.356800e-07 
5.235200e-07 5.619200e-07 5.371733e-07 5.437867e-07 5.175467e-07 5.536000e-07 5.698133e-07 5.088000e-07 4.836267e-07 5.324800e-07 5.164800e-07 5.149867e-07 4.740267e-07 4.987733e-07 5.459200e-07 4.633600e-07 
5.130667e-07 5.198933e-07 5.201067e-07 5.354667e-07 4.870400e-07 5.589333e-07 5.038933e-07 5.416533e-07 4.238933e-07 4.238933e-07 5.209600e-07 5.546667e-07 4.616533e-07 5.216000e-07 5.593600e-07 4.968533e-07 
6.577067e-07 5.585067e-07 5.211733e-07 5.275733e-07 5.610667e-07 5.154133e-07 5.700267e-07 4.930133e-07 5.156267e-07 4.776533e-07 4.827733e-07 5.216000e-07 5.211733e-07 5.203200e-07 5.314133e-07 5.902933e-07 
5.429333e-07 5.977600e-07 5.307733e-07 5.117867e-07 5.853867e-07 5.226667e-07 5.736533e-07 5.836800e-07 5.015467e-07 5.196800e-07 4.940800e-07 5.384533e-07 5.092267e-07 5.077333e-07 5.390933e-07 5.693867e-07 
4.377600e-07 6.361600e-07 5.290667e-07 5.666133e-07 6.158933e-07 5.335467e-07 4.181333e-07 5.442133e-07 5.813333e-07 5.320533e-07 5.922133e-07 4.433067e-07 5.188267e-07 6.016000e-07 4.985600e-07 4.870400e-07 
4.650667e-07 5.124267e-07 5.286400e-07 5.098667e-07 5.194667e-07 4.806400e-07 5.354667e-07 6.075733e-07 5.235200e-07 5.433600e-07 5.828267e-07 5.092267e-07 5.252267e-07 5.235200e-07 5.789867e-07 4.725333e-07 
5.719467e-07 4.955733e-07 5.002667e-07 5.346133e-07 5.085867e-07 4.590933e-07 4.778667e-07 5.636267e-07 4.919467e-07 5.088000e-07 5.011200e-07 4.932267e-07 4.712533e-07 4.644267e-07 4.791467e-07 4.533333e-07 
4.930133e-07 4.723200e-07 4.755200e-07 4.855467e-07 6.417067e-07 5.045333e-07 4.832000e-07 5.593600e-07 5.179733e-07 5.160533e-07 5.105067e-07 4.674133e-07 5.239467e-07 4.861867e-07 5.608533e-07 4.925867e-07 
4.834133e-07 4.684800e-07 4.900267e-07 6.284800e-07 7.274667e-07 6.574933e-07 5.499733e-07 6.203733e-07 5.506133e-07 6.056533e-07 5.717333e-07 5.593600e-07 5.440000e-07 5.410133e-07 5.064533e-07 5.034667e-07 
4.855467e-07 5.032533e-07 5.058133e-07 5.725867e-07 6.120533e-07 6.116267e-07 5.454933e-07 5.612800e-07 4.859733e-07 5.358933e-07 4.413867e-07 4.567467e-07 6.222933e-07 5.006933e-07 5.408000e-07 4.896000e-07 
4.955733e-07 4.940800e-07 5.062400e-07 5.440000e-07 4.283733e-07 5.877333e-07 5.608533e-07 5.303467e-07 4.802133e-07 5.094400e-07 4.661333e-07 4.857600e-07 5.597867e-07 5.137067e-07 5.356800e-07 4.648533e-07 
5.559467e-07 4.840533e-07 5.239467e-07 5.173333e-07 4.535467e-07 5.388800e-07 5.608533e-07 5.075200e-07 4.977067e-07 4.981333e-07 5.038933e-07 4.646400e-07 4.949333e-07 5.676800e-07 4.640000e-07 4.972800e-07 
4.910933e-07 5.312000e-07 5.527467e-07 4.872533e-07 5.297067e-07 5.363200e-07 4.872533e-07 4.925867e-07 5.184000e-07 4.857600e-07 4.531200e-07 6.233600e-07 5.440000e-07 5.034667e-07 4.507733e-07 4.605867e-07 
4.718933e-07 5.373867e-07 5.062400e-07 5.702400e-07 4.823467e-07 4.684800e-07 4.755200e-07 4.857600e-07 5.041067e-07 4.637867e-07 5.009067e-07 5.373867e-07 5.800533e-07 5.585067e-07 4.842667e-07 5.149867e-07 
4.194133e-07 5.708800e-07 4.770133e-07 5.770667e-07 5.122133e-07 6.137600e-07 5.713067e-07 4.953600e-07 4.989867e-07 5.092267e-07 4.706133e-07 6.039467e-07 5.094400e-07 5.077333e-07 4.849067e-07 5.486933e-07 
5.098667e-07 5.068800e-07 4.014933e-07 5.770667e-07 5.386667e-07 5.540267e-07 4.902400e-07 5.608533e-07 5.425067e-07 5.273600e-07 5.331200e-07 4.288000e-07 4.635733e-07 5.696000e-07 5.642667e-07 5.836800e-07 
5.250133e-07 5.026133e-07 5.047467e-07 5.422933e-07 5.828267e-07 5.881600e-07 4.716800e-07 4.825600e-07 4.531200e-07 5.243733e-07 5.401600e-07 4.987733e-07 4.439467e-07 5.141333e-07 5.137067e-07 5.410133e-07 
5.926400e-07 5.691733e-07 5.228800e-07 4.964267e-07 5.356800e-07 5.828267e-07 5.207467e-07 5.002667e-07 4.249600e-07 5.109333e-07 4.676267e-07 4.597333e-07 4.292267e-07 4.631467e-07 4.857600e-07 4.689067e-07 
6.193067e-07 4.960000e-07 5.444267e-07 4.857600e-07 6.711467e-07 5.984000e-07 5.905067e-07 4.665600e-07 5.597867e-07 5.145600e-07 5.196800e-07 5.482667e-07 5.390933e-07 5.186133e-07 4.501333e-07 5.322667e-07 
5.516800e-07 4.610133e-07 4.800000e-07 4.902400e-07 6.186667e-07 5.352533e-07 5.021867e-07 3.955200e-07 4.817067e-07 5.463467e-07 4.731733e-07 6.478933e-07 5.698133e-07 4.704000e-07 5.821867e-07 5.602133e-07 
4.081067e-07 5.817600e-07 5.169067e-07 4.768000e-07 6.214400e-07 5.742933e-07 5.798400e-07 4.563200e-07 4.953600e-07 6.165333e-07 5.768533e-07 5.789867e-07 4.857600e-07 4.597333e-07 4.516267e-07 4.023467e-07 
3.716267e-07 3.458133e-07 3.944533e-07 4.872533e-07 5.013333e-07 4.887467e-07 4.953600e-07 5.638400e-07 5.546667e-07 6.050133e-07 5.034667e-07 4.610133e-07 5.493333e-07 5.092267e-07 5.979733e-07 5.128533e-07 
5.499733e-07 4.488533e-07 4.458667e-07 5.672533e-07 4.772267e-07 5.504000e-07 5.243733e-07 5.149867e-07 5.228800e-07 4.842667e-07 5.779200e-07 4.881067e-07 4.780800e-07 5.053867e-07 4.957867e-07 4.179200e-07 
4.814933e-07 4.452267e-07 5.312000e-07 5.721600e-07 5.653333e-07 5.625600e-07 4.608000e-07 4.913067e-07 5.553067e-07 4.765867e-07 4.736000e-07 4.731733e-07 5.166933e-07 4.507733e-07 5.732267e-07 4.861867e-07 
5.442133e-07 4.849067e-07 5.619200e-07 6.325333e-07 6.314667e-07 5.286400e-07 4.288000e-07 5.075200e-07 5.109333e-07 5.378133e-07 5.075200e-07 4.663467e-07 4.610133e-07 4.953600e-07 5.361067e-07 5.401600e-07 
5.745067e-07 5.798400e-07 5.606400e-07 6.030933e-07 5.862400e-07 4.957867e-07 4.008533e-07 4.864000e-07 4.699733e-07 4.930133e-07 4.814933e-07 4.740267e-07 4.582400e-07 3.810133e-07 5.233067e-07 6.205867e-07 
5.772800e-07 5.051733e-07 5.166933e-07 4.932267e-07 5.117867e-07 5.828267e-07 5.322667e-07 4.490667e-07 5.220267e-07 5.290667e-07 4.497067e-07 5.363200e-07 5.757867e-07 5.190400e-07 4.904533e-07 5.433600e-07 
5.339733e-07 5.171200e-07 4.544000e-07 5.196800e-07 5.130667e-07 5.305600e-07 5.610667e-07 4.366933e-07 6.033067e-07 5.309867e-07 4.096000e-07 4.970667e-07 5.619200e-07 4.842667e-07 4.829867e-07 5.224533e-07 
5.960533e-07 5.401600e-07 5.254400e-07 5.047467e-07 6.018133e-07 6.784000e-07 5.525333e-07 4.932267e-07 4.785067e-07 5.034667e-07 5.162667e-07 5.627733e-07 5.463467e-07 5.382400e-07 5.145600e-07 5.446400e-07 
5.484800e-07 5.495467e-07 5.107200e-07 4.541867e-07 6.709333e-07 8.420267e-07 6.208000e-07 4.861867e-07 4.829867e-07 4.996267e-07 5.373867e-07 4.667733e-07 5.156267e-07 5.817600e-07 5.026133e-07 4.870400e-07 
5.388800e-07 5.638400e-07 5.314133e-07 4.714667e-07 5.939200e-07 6.634667e-07 4.900267e-07 6.609067e-07 5.194667e-07 5.333333e-07 4.753067e-07 4.774400e-07 4.853333e-07 5.314133e-07 5.213867e-07 4.704000e-07 
5.437867e-07 5.900800e-07 5.265067e-07 4.740267e-07 4.938667e-07 5.329067e-07 5.627733e-07 5.702400e-07 5.521067e-07 4.904533e-07 5.290667e-07 5.043200e-07 4.753067e-07 5.083733e-07 5.403733e-07 4.699733e-07 
5.350400e-07 5.277867e-07 4.806400e-07 5.036800e-07 6.229333e-07 4.964267e-07 5.873067e-07 4.968533e-07 5.066667e-07 4.774400e-07 5.299200e-07 5.043200e-07 4.829867e-07 4.966400e-07 5.578667e-07 5.068800e-07 
5.740800e-07 5.038933e-07 4.533333e-07 5.408000e-07 5.698133e-07 5.465600e-07 5.683200e-07 4.512000e-07 4.686933e-07 5.015467e-07 5.335467e-07 5.557333e-07 4.985600e-07 4.819200e-07 5.489067e-07 5.254400e-07 
5.297067e-07 5.322667e-07 4.629333e-07 4.288000e-07 6.216533e-07 5.493333e-07 5.597867e-07 5.017600e-07 4.765867e-07 5.192533e-07 5.429333e-07 6.028800e-07 5.243733e-07 5.373867e-07 4.804267e-07 5.235200e-07 
5.088000e-07 5.369600e-07 4.936533e-07 4.716800e-07 6.227200e-07 4.866133e-07 4.972800e-07 5.422933e-07 4.396800e-07 6.163200e-07 5.734400e-07 5.873067e-07 5.651200e-07 4.544000e-07 5.412267e-07 5.081600e-07 
4.789333e-07 5.550933e-07 4.744533e-07 5.245867e-07 5.307733e-07 5.429333e-07 4.977067e-07 3.724800e-07 4.565333e-07 5.704533e-07 5.425067e-07 6.350933e-07 4.972800e-07 5.141333e-07 4.456533e-07 4.725333e-07 
4.640000e-07 4.021333e-07 4.614400e-07 5.262933e-07 5.751467e-07 5.290667e-07 4.620800e-07 5.201067e-07 4.448000e-07 5.156267e-07 4.535467e-07 4.460800e-07 5.561600e-07 5.318400e-07 5.038933e-07 5.510400e-07 
5.710933e-07 4.548267e-07 4.859733e-07 5.429333e-07 5.469867e-07 5.113600e-07 5.081600e-07 4.567467e-07 4.953600e-07 4.981333e-07 5.472000e-07 4.691200e-07 4.977067e-07 5.220267e-07 5.410133e-07 4.800000e-07 
5.365333e-07 4.729600e-07 5.275733e-07 5.429333e-07 5.757867e-07 5.873067e-07 4.917333e-07 4.134400e-07 5.536000e-07 5.416533e-07 4.981333e-07 5.324800e-07 4.616533e-07 4.633600e-07 4.838400e-07 4.923733e-07 
5.145600e-07 5.239467e-07 6.082133e-07 5.678933e-07 5.954133e-07 5.945600e-07 4.802133e-07 4.040533e-07 5.041067e-07 5.301333e-07 4.420267e-07 5.098667e-07 4.889600e-07 5.277867e-07 4.605867e-07 5.619200e-07 
6.491733e-07 6.022400e-07 5.437867e-07 5.344000e-07 5.388800e-07 6.754133e-07 4.520533e-07 4.337067e-07 4.970667e-07 5.256533e-07 4.727467e-07 4.650667e-07 4.955733e-07 4.979200e-07 5.058133e-07 6.419200e-07 
6.045867e-07 4.074667e-07 5.111467e-07 4.680533e-07 4.968533e-07 5.760000e-07 5.710933e-07 5.124267e-07 5.568000e-07 5.132800e-07 5.030400e-07 5.312000e-07 4.878933e-07 4.179200e-07 5.634133e-07 6.088533e-07 
5.531733e-07 4.535467e-07 5.307733e-07 5.894400e-07 5.693867e-07 6.291200e-07 5.907200e-07 5.442133e-07 5.681067e-07 5.011200e-07 4.454400e-07 4.938667e-07 4.793600e-07 4.663467e-07 5.092267e-07 5.495467e-07 
4.992000e-07 4.635733e-07 5.041067e-07 5.890133e-07 6.464000e-07 9.115733e-07 5.962667e-07 5.273600e-07 4.034133e-07 5.070933e-07 5.205333e-07 5.060267e-07 4.881067e-07 6.222933e-07 5.587200e-07 5.996800e-07 
5.738667e-07 5.390933e-07 4.490667e-07 4.618667e-07 7.573333e-07 1.548160e-06 6.419200e-07 4.945067e-07 4.949333e-07 5.386667e-07 4.497067e-07 4.842667e-07 4.471467e-07 5.755733e-07 5.335467e-07 4.945067e-07 
4.686933e-07 5.794133e-07 4.654933e-07 4.439467e-07 4.625067e-07 6.197333e-07 5.134933e-07 5.653333e-07 5.482667e-07 4.964267e-07 4.620800e-07 5.154133e-07 4.953600e-07 6.137600e-07 6.054400e-07 5.196800e-07 
4.674133e-07 5.126400e-07 5.629867e-07 4.768000e-07 4.686933e-07 6.030933e-07 5.262933e-07 6.259200e-07 5.038933e-07 4.810667e-07 5.354667e-07 5.258667e-07 5.088000e-07 5.824000e-07 5.314133e-07 4.441600e-07 
5.068800e-07 5.309867e-07 5.160533e-07 5.162667e-07 5.058133e-07 5.506133e-07 5.696000e-07 4.780800e-07 4.226133e-07 4.979200e-07 4.584533e-07 5.081600e-07 5.154133e-07 5.986133e-07 5.192533e-07 4.138667e-07 
4.853333e-07 4.836267e-07 5.239467e-07 6.122667e-07 5.738667e-07 5.800533e-07 5.578667e-07 5.036800e-07 4.074667e-07 4.042667e-07 4.782933e-07 5.702400e-07 5.779200e-07 5.540267e-07 5.226667e-07 4.716800e-07 
5.410133e-07 5.467733e-07 5.192533e-07 5.160533e-07 6.141867e-07 6.050133e-07 6.310400e-07 5.736533e-07 5.595733e-07 5.143467e-07 5.269333e-07 6.071467e-07 5.307733e-07 4.898133e-07 4.620800e-07 5.028267e-07 
6.286933e-07 6.355200e-07 4.806400e-07 4.908800e-07 4.989867e-07 5.557333e-07 5.542400e-07 4.712533e-07 5.608533e-07 5.312000e-07 5.258667e-07 5.164800e-07 5.542400e-07 5.241600e-07 4.759467e-07 5.992533e-07 
5.501867e-07 5.427200e-07 5.070933e-07 4.864000e-07 4.428800e-07 5.288533e-07 5.420800e-07 4.296533e-07 5.222400e-07 4.765867e-07 5.034667e-07 4.945067e-07 6.272000e-07 5.450667e-07 4.932267e-07 4.599467e-07 
4.569600e-07 3.116800e-07 4.381867e-07 4.501333e-07 4.189867e-07 4.942933e-07 4.819200e-07 4.855467e-07 5.555200e-07 6.613333e-07 5.544533e-07 4.558933e-07 5.736533e-07 4.785067e-07 4.942933e-07 4.761600e-07 
4.360533e-07 5.139200e-07 5.382400e-07 4.462933e-07 4.746667e-07 4.164267e-07 4.407467e-07 4.887467e-07 5.877333e-07 5.659733e-07 5.205333e-07 5.446400e-07 6.022400e-07 5.979733e-07 4.473600e-07 4.744533e-07 
5.725867e-07 5.301333e-07 5.011200e-07 4.411733e-07 5.533867e-07 4.552533e-07 4.908800e-07 4.492800e-07 4.755200e-07 5.201067e-07 4.332800e-07 5.024000e-07 5.105067e-07 4.307200e-07 5.002667e-07 5.489067e-07 
6.811733e-07 6.199467e-07 4.915200e-07 5.597867e-07 5.674667e-07 4.686933e-07 4.693333e-07 4.661333e-07 4.761600e-07 5.824000e-07 5.073067e-07 4.887467e-07 5.011200e-07 5.243733e-07 5.262933e-07 6.178133e-07 
6.365867e-07 6.035200e-07 5.614933e-07 5.393067e-07 5.713067e-07 5.681067e-07 4.716800e-07 4.648533e-07 5.158400e-07 5.429333e-07 4.870400e-07 5.000533e-07 4.757333e-07 4.605867e-07 5.367467e-07 5.629867e-07 
6.237867e-07 4.904533e-07 5.107200e-07 6.359467e-07 5.958400e-07 6.792533e-07 6.067200e-07 5.378133e-07 5.621333e-07 5.847467e-07 5.111467e-07 5.026133e-07 4.689067e-07 5.401600e-07 5.634133e-07 6.099200e-07 
6.604800e-07 5.201067e-07 5.984000e-07 5.710933e-07 6.169600e-07 8.642133e-07 6.931200e-07 5.382400e-07 5.064533e-07 4.328533e-07 4.740267e-07 4.736000e-07 5.248000e-07 5.563733e-07 5.442133e-07 5.006933e-07 
6.816000e-07 5.533867e-07 4.793600e-07 4.554667e-07 7.197867e-07 7.232000e-07 7.146667e-07 5.305600e-07 4.091733e-07 4.091733e-07 3.793067e-07 5.207467e-07 5.593600e-07 6.013867e-07 4.226133e-07 3.323733e-07 
5.497600e-07 5.602133e-07 4.390400e-07 5.397333e-07 6.611200e-07 7.148800e-07 6.190933e-07 5.019733e-07 4.465067e-07 4.096000e-07 4.430933e-07 4.814933e-07 5.354667e-07 6.434133e-07 4.682667e-07 3.671467e-07 
5.250133e-07 5.154133e-07 4.089600e-07 4.736000e-07 5.787733e-07 5.041067e-07 5.420800e-07 5.683200e-07 4.693333e-07 4.723200e-07 5.126400e-07 4.780800e-07 5.143467e-07 5.275733e-07 5.666133e-07 5.589333e-07 
5.536000e-07 5.986133e-07 5.732267e-07 5.124267e-07 4.834133e-07 5.211733e-07 4.936533e-07 5.262933e-07 4.539733e-07 5.446400e-07 5.256533e-07 6.141867e-07 5.830400e-07 5.770667e-07 5.484800e-07 4.541867e-07 
5.600000e-07 4.823467e-07 5.275733e-07 4.968533e-07 4.565333e-07 5.527467e-07 5.655467e-07 4.691200e-07 3.933867e-07 4.923733e-07 4.578133e-07 5.209600e-07 6.350933e-07 6.711467e-07 5.713067e-07 4.512000e-07 
5.892267e-07 5.049600e-07 6.574933e-07 6.205867e-07 5.602133e-07 5.885867e-07 6.065067e-07 5.294933e-07 4.424533e-07 3.705600e-07 5.555200e-07 5.634133e-07 6.116267e-07 5.866667e-07 4.910933e-07 4.753067e-07 
5.414400e-07 5.781333e-07 6.532267e-07 5.531733e-07 5.529600e-07 5.642667e-07 5.320533e-07 5.548800e-07 5.463467e-07 5.094400e-07 4.802133e-07 5.433600e-07 6.062933e-07 5.373867e-07 5.160533e-07 5.043200e-07 
6.003200e-07 6.606933e-07 5.252267e-07 6.050133e-07 5.683200e-07 5.216000e-07 4.742400e-07 5.600000e-07 5.783467e-07 4.791467e-07 4.667733e-07 5.747200e-07 5.518933e-07 4.411733e-07 5.309867e-07 5.092267e-07 
7.153067e-07 5.250133e-07 5.299200e-07 4.718933e-07 5.260800e-07 3.827200e-07 4.896000e-07 5.335467e-07 5.021867e-07 4.322133e-07 4.942933e-07 5.518933e-07 5.625600e-07 4.567467e-07 5.809067e-07 5.621333e-07 
4.793600e-07 4.371200e-07 4.712533e-07 3.965867e-07 5.301333e-07 5.245867e-07 4.727467e-07 4.349867e-07 4.264533e-07 6.161067e-07 9.128533e-07 6.931200e-07 5.079467e-07 6.464000e-07 5.169067e-07 4.800000e-07 
5.440000e-07 5.094400e-07 4.192000e-07 4.221867e-07 4.953600e-07 4.844800e-07 5.288533e-07 5.139200e-07 5.164800e-07 5.098667e-07 5.932800e-07 6.461867e-07 4.635733e-07 5.017600e-07 5.201067e-07 4.891733e-07 
5.499733e-07 6.212267e-07 4.853333e-07 5.252267e-07 4.757333e-07 4.844800e-07 5.290667e-07 6.088533e-07 5.333333e-07 5.205333e-07 5.002667e-07 4.742400e-07 4.177067e-07 4.087467e-07 3.921067e-07 4.962133e-07 
6.449067e-07 5.376000e-07 5.070933e-07 4.674133e-07 4.900267e-07 4.744533e-07 5.083733e-07 4.804267e-07 5.113600e-07 4.524800e-07 4.142933e-07 5.011200e-07 4.900267e-07 4.861867e-07 5.216000e-07 6.007467e-07 
5.299200e-07 5.265067e-07 5.437867e-07 5.431467e-07 5.403733e-07 4.872533e-07 5.467733e-07 6.131200e-07 4.817067e-07 4.266667e-07 5.141333e-07 5.504000e-07 5.382400e-07 6.323200e-07 5.344000e-07 5.205333e-07 
5.371733e-07 4.780800e-07 4.908800e-07 5.610667e-07 5.171200e-07 5.604267e-07 5.038933e-07 5.702400e-07 4.264533e-07 5.418667e-07 5.230933e-07 5.318400e-07 6.048000e-07 5.879467e-07 4.891733e-07 4.480000e-07 
5.655467e-07 6.583467e-07 5.674667e-07 5.213867e-07 5.382400e-07 5.384533e-07 4.951467e-07 5.600000e-07 4.569600e-07 4.691200e-07 5.525333e-07 5.664000e-07 5.612800e-07 6.231467e-07 4.727467e-07 3.605333e-07 
4.827733e-07 5.390933e-07 5.156267e-07 4.942933e-07 5.619200e-07 6.583467e-07 5.649067e-07 6.615467e-07 5.164800e-07 5.469867e-07 5.853867e-07 5.533867e-07 5.013333e-07 4.475733e-07 4.460800e-07 5.553067e-07 
4.096000e-07 4.695467e-07 5.461333e-07 5.139200e-07 4.789333e-07 4.614400e-07 6.314667e-07 6.869333e-07 5.612800e-07 4.797867e-07 5.211733e-07 5.277867e-07 5.561600e-07 5.186133e-07 5.796267e-07 5.698133e-07 
4.814933e-07 5.770667e-07 4.347733e-07 4.972800e-07 4.509867e-07 4.362667e-07 4.554667e-07 5.181867e-07 5.642667e-07 5.316267e-07 4.821333e-07 4.251733e-07 5.066667e-07 5.934933e-07 5.181867e-07 5.060267e-07 
5.655467e-07 4.940800e-07 4.520533e-07 5.198933e-07 4.179200e-07 4.889600e-07 4.819200e-07 5.651200e-07 5.559467e-07 5.094400e-07 5.045333e-07 4.612267e-07 4.936533e-07 4.437333e-07 4.840533e-07 5.696000e-07 
